Date_Time_PH,Latitude,Longitude,Depth_In_Km,Magnitude,Location,Specific_Location,General_Location
14/10/2025 0:31,11.17,123.97,31,1.7,014 km N 04° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
14/10/2025 0:13,11.16,124.12,3,2.4,020 km N 49° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
14/10/2025 0:05,11.02,123.96,21,1.7,004 km S 43° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
14/10/2025 0:03,11.18,124.01,18,1.6,015 km N 11° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 23:48,11.13,124.06,30,2.1,013 km N 44° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 23:45,10.87,123.92,3,2,020 km S 19° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 23:40,11.04,124.1,21,2.5,013 km S 88° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 23:24,11.15,123.99,9,1.7,011 km N 06° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 23:10,11.12,124.08,33,1.9,014 km N 56° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 23:06,11.02,123.98,35,2,003 km S 07° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 22:52,10.97,123.99,31,2,009 km S 07° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 22:46,11.08,124.04,29,2.1,008 km N 58° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 22:25,11,124.06,2,2,010 km S 60° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 22:21,11,124.05,31,2.3,010 km S 57° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 22:19,11.01,123.94,6,2.4,006 km S 51° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 22:16,10.91,124.01,3,2,015 km S 12° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 22:13,11.09,124.02,33,2,007 km N 41° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 22:11,11.01,123.97,5,2.3,004 km S 13° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 22:09,10.98,123.96,28,2,008 km S 18° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 21:38,10.88,123.88,13,2,021 km S 32° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 21:22,11.14,123.97,30,2,010 km N 04° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 21:17,10.91,124,15,1.6,015 km S 07° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 21:06,11.07,123.99,6,2.4,003 km N 17° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 20:36,11.06,124.06,32,2.5,009 km N 82° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 20:27,10.98,123.92,2,3.1,010 km S 39° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 20:23,11.21,124.15,6,2.5,026 km N 46° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 20:20,11.21,124.14,7,2.2,025 km N 44° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 19:56,10.92,123.94,1,2,014 km S 18° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 19:37,10.99,123.93,7,2.2,009 km S 43° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 19:35,10.85,123.96,1,3.2,022 km S 07° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 19:27,11.03,123.97,3,2.5,002 km S 15° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 19:20,11.04,124.11,8,2.1,014 km S 86° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 18:55,11.28,124.06,33,1.6,028 km N 18° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 18:41,11.07,123.97,27,1.5,002 km N 17° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 18:31,10.97,124.06,32,1.4,012 km S 46° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 18:28,11.01,124.01,6,1.8,005 km S 39° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 18:15,11.12,124.04,33,2,011 km N 39° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 18:12,11.03,124.03,7,3.2,006 km S 66° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 18:01,11.14,124.16,5,1.9,022 km N 62° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 18:01,10.9,123.91,1,2,020 km S 27° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 17:36,11.06,124.06,34,1.9,009 km N 83° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 17:07,10.98,123.94,3,2.3,008 km S 30° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 17:04,10.93,123.99,13,2.1,013 km S 05° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 16:56,10.95,123.98,1,1.9,011 km S 04° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 15:31,11.09,123.97,32,2.2,005 km N 19° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 15:25,11.02,124.04,12,2.6,007 km S 67° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 15:22,11.25,123.96,33,1.7,022 km N 06° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 15:12,11.18,124.06,32,2.2,017 km N 33° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 14:06,11.05,124.13,9,2.5,016 km N 90° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 14:00,11.04,123.94,18,2.4,005 km S 86° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 13:37,11.1,124,32,1.2,006 km N 19° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 13:37,11.15,124.04,30,1.2,014 km N 29° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 13:06,11.11,124,34,1.7,007 km N 19° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 12:44,11.07,124.06,35,2,010 km N 75° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 12:38,11.06,123.98,35,1.4,002 km N 14° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 12:20,11.11,124.03,33,2.3,009 km N 37° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 11:55,10.96,123.94,3,3.3,010 km S 22° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 11:45,10.96,123.9,3,2.6,014 km S 42° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 11:01,11.1,124.02,33,2,008 km N 36° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 10:35,11.09,124.03,33,1.7,007 km N 46° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 10:21,11.11,124.06,34,2.1,011 km N 48° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 10:16,11.03,124.03,33,1.6,006 km S 72° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 10:14,11.05,124.06,2,2.2,009 km N 88° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 10:08,10.98,123.93,6,2.2,009 km S 34° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 9:55,11.17,124.23,31,1.6,030 km N 64° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 9:54,11.13,124.04,32,2,012 km N 37° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 9:51,11.06,124.02,33,1.5,005 km N 72° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 9:35,11.18,124.09,30,2.6,019 km N 39° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 9:10,10.96,123.9,1,2.5,014 km S 42° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 9:03,11.02,123.91,4,3.1,009 km S 71° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 8:51,11.18,123.95,20,2.4,015 km N 13° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 8:40,10.97,123.91,1,3.2,011 km S 44° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 8:32,11.12,124.08,34,2,014 km N 53° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 8:30,11.1,124.04,34,2.3,009 km N 48° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 8:18,10.94,123.87,1,2.2,017 km S 46° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 8:11,11.03,124.05,29,1.6,008 km S 75° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 7:39,11.05,124.08,29,2,010 km N 88° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 7:29,10.98,123.93,7,2.7,009 km S 35° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 7:12,11.03,123.99,2,2.1,002 km S 22° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 7:09,11.02,124.02,4,3.1,005 km S 64° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 7:04,11.21,124.13,33,2.4,024 km N 43° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 6:53,10.92,123.88,1,2.4,018 km S 36° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 6:23,11.19,124.2,33,2.5,029 km N 57° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 6:20,11.15,124.06,37,2.1,015 km N 39° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 6:19,11.02,124.02,24,2.4,005 km S 56° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 6:15,11.2,124.01,19,2.6,018 km N 12° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 6:03,11.12,124.01,16,1.5,009 km N 22° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 5:48,11.1,123.97,32,3.3,006 km N 12° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 5:44,10.96,123.92,1,1.7,011 km S 33° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 5:42,11.04,124,31,2.2,003 km S 83° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 5:40,11.09,123.96,33,2.2,005 km N 21° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 5:30,10.94,123.94,1,2.3,012 km S 20° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 5:18,11.14,124.1,32,2,017 km N 52° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 5:10,11.02,123.96,18,2.5,004 km S 28° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 5:00,11.06,123.94,19,1.8,004 km N 66° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 4:36,10.94,123.91,5,2.2,014 km S 34° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 4:29,11.07,123.97,20,2.2,003 km N 16° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 4:20,11.01,123.9,32,2.2,009 km S 62° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 4:18,11.02,123.92,28,2.1,007 km S 71° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 4:17,11.06,123.92,32,2.3,007 km N 73° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 4:10,10.96,123.96,5,2.4,009 km S 10° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 3:49,11,123.96,10,4.1,005 km S 22° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 3:49,11,123.95,7,4,006 km S 30° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 3:45,11.16,124.07,30,2.4,015 km N 38° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 3:40,11.02,123.88,33,2.5,011 km S 77° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 3:33,10.96,123.95,2,3,011 km S 14° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 3:33,10.96,123.93,4,3.3,011 km S 27° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 3:26,10.99,123.97,29,2.9,007 km S 10° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 3:18,11.03,124.04,7,4.2,006 km S 78° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 3:18,11.04,124.02,1,4.3,004 km S 81° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 3:12,11.03,123.97,21,3,003 km S 33° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 3:12,11.02,123.89,10,3,010 km S 74° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 3:11,10.96,123.96,11,1.6,010 km S 13° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 3:03,11,123.97,7,2.3,006 km S 12° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 2:58,11.13,123.94,34,2.6,010 km N 23° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 2:55,11.03,123.99,7,2.3,002 km S 27° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 2:51,10.99,123.98,19,3.6,006 km S 03° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 2:51,10.98,123.95,6,3.7,008 km S 27° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 2:47,10.94,123.89,5,2.7,017 km S 39° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 2:38,11.13,123.99,33,1.5,009 km N 07° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 2:36,10.99,123.88,22,1.5,012 km S 60° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 2:34,11.08,123.97,29,2.8,004 km N 12° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 2:32,10.93,123.91,8,2.1,015 km S 29° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 2:28,11.02,124,13,2.3,003 km S 40° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 2:24,10.96,123.93,8,3.4,010 km S 28° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 2:24,10.96,123.92,10,3.4,011 km S 34° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 2:10,11.05,123.95,13,2.7,004 km N 79° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 2:01,10.99,123.95,3,2.9,008 km S 20° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 1:58,11,123.92,9,3,008 km S 55° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 1:58,11,123.92,7,3,009 km S 51° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 1:50,10.97,123.94,7,3.5,010 km S 28° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 1:50,10.96,123.97,1,3.4,010 km S 04° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 1:42,11.08,124.08,10,2.3,012 km N 72° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 1:32,10.96,124.1,32,2.3,017 km S 53° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 1:31,10.99,123.9,6,3.9,011 km S 54° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 1:31,11.24,123.93,34,3.9,022 km N 13° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 1:29,10.99,123.99,2,2,007 km S 05° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 1:24,10.97,123.92,8,3.4,011 km S 37° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 1:24,11.01,123.95,17,3.4,005 km S 38° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 1:22,11.05,124.03,22,1.8,006 km N 83° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 1:19,10.99,123.91,3,2.8,009 km S 52° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 1:14,10.98,123.93,6,3.6,009 km S 33° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 1:14,10.97,123.92,5,3.6,010 km S 37° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 1:06,10.96,123.94,5,5.8,010 km S 24° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 0:44,11.01,124,5,1.9,004 km S 35° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 0:40,10.96,123.99,19,1.7,010 km S 06° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 0:39,11.18,124.07,24,2,018 km N 35° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 0:35,11.02,123.88,2,2.4,011 km S 76° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 0:32,11.15,124.13,6,2.3,020 km N 55° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 0:07,11.15,123.97,15,2.3,012 km N 05° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
13/10/2025 0:00,11.14,124.16,7,2.3,022 km N 63° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 23:50,11.04,123.96,21,3.1,002 km S 68° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 23:43,11.15,124.13,2,2.6,021 km N 55° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 23:43,11.17,124.08,24,2.4,017 km N 38° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 23:24,11.08,124.1,19,2,014 km N 77° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 23:18,11.09,124.04,5,2.8,008 km N 54° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 23:14,11.02,124.02,34,1.5,005 km S 63° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 23:13,10.88,123.84,5,2.2,025 km S 40° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 23:02,11.18,124.1,8,2.4,020 km N 42° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 22:58,11.23,124.01,13,1.2,020 km N 08° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 22:53,11.16,124.13,33,2.2,021 km N 52° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 22:48,11.09,124.05,33,1.7,009 km N 61° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 22:28,11.13,124.11,33,2,017 km N 57° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 22:06,11.15,124.04,30,1.8,013 km N 30° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 21:51,11.18,124.02,20,2.7,015 km N 16° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 21:44,11.05,124.1,33,1.3,014 km N 87° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 21:42,11.21,124.13,28,2.1,025 km N 42° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 21:36,11.24,124.06,28,2.6,023 km N 22° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 21:19,11.25,124.14,9,2.1,028 km N 38° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 21:18,11.14,123.97,3,1.9,011 km N 07° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 21:02,11.21,123.78,1,2.1,028 km N 51° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 20:40,10.96,123.85,20,2.2,017 km S 56° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 20:39,10.9,123.88,6,3.5,019 km S 33° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 20:35,11.13,123.93,8,1.2,010 km N 31° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 20:01,11.12,124.06,17,2,012 km N 48° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 19:59,11.15,124.16,10,1.9,023 km N 59° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 19:45,11.05,124.04,31,1.8,007 km S 89° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 19:41,11.18,123.91,31,2.8,016 km N 27° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 19:37,11.11,123.93,25,1.7,008 km N 39° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 19:15,11.06,124.07,30,1.9,010 km N 81° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 19:06,11.26,124.02,12,1.6,024 km N 09° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 19:01,11.15,124.16,12,1.9,023 km N 59° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 18:57,11.05,124.03,19,1.7,006 km S 89° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 18:03,11.16,123.99,20,2.1,012 km N 08° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 17:59,11.24,123.94,15,2.2,022 km N 12° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 17:51,11.1,124.12,1,3.6,016 km N 69° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 16:20,11.04,124.07,3,2.3,010 km S 87° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 15:48,11.19,124.14,34,1.5,024 km N 48° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 15:41,11.25,124.1,9,2.9,027 km N 31° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 15:40,11.21,124.15,9,2.3,026 km N 45° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 15:35,11.17,124.18,34,2.1,026 km N 58° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 14:36,11.33,124.16,22,2,037 km N 32° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 14:10,11.1,124.04,32,2,009 km N 46° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 14:08,10.93,123.97,9,1.7,013 km S 04° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 13:35,10.9,123.94,2,2.8,017 km S 16° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 13:19,11.18,124.1,33,2.2,020 km N 41° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 11:16,11.3,123.86,13,2.9,031 km N 24° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 10:49,11.1,124.15,33,1.9,020 km N 74° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 10:04,11.07,124.08,7,2.1,012 km N 77° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 8:59,11.12,124.07,11,2.2,013 km N 52° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 8:45,11.12,124.04,30,2.2,011 km N 40° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 8:32,11.11,124.08,33,1.9,013 km N 58° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 8:03,11.01,124.11,5,2.8,014 km S 73° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 7:36,11.14,124.09,9,2.3,016 km N 49° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 7:21,11.02,123.91,2,2.4,008 km S 66° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 7:16,11.15,124.07,8,2.3,015 km N 41° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 7:02,11.05,124.01,2,2.2,004 km S 51° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 5:55,11.04,124.04,23,1.6,007 km S 83° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 5:38,11.08,124.05,5,3,008 km N 62° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 5:34,11.1,124.1,21,2.3,014 km N 65° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 5:24,11.15,123.98,27,1.4,012 km N 02° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 5:14,11.12,124.02,33,2,010 km N 27° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 4:48,11.22,124.15,41,2,026 km N 46° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 4:39,10.95,123.81,33,1.8,022 km S 62° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 4:29,11.22,123.99,11,2.6,019 km N 04° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 4:23,11.17,124,21,1.8,014 km N 09° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 4:20,11.11,124.01,24,1.6,008 km N 24° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 4:09,10.94,124.01,31,2.1,012 km S 15° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 4:07,11.09,124.01,22,2.2,006 km N 36° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 3:43,11.15,124.01,16,2,012 km N 14° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 2:44,11.05,124.03,3,2.9,006 km S 89° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 2:32,10.97,123.86,2,2.2,015 km S 59° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 2:24,11.18,124.06,25,1.8,017 km N 31° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 2:11,11.08,124.05,29,2.1,008 km N 63° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 2:05,11.01,123.99,16,2.2,004 km S 13° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
12/10/2025 0:29,10.94,123.89,25,2,015 km S 42° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
11/10/2025 23:51,11.16,124.15,10,3,023 km N 56° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
11/10/2025 23:39,11.11,123.95,8,3,008 km N 26° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
11/10/2025 22:27,11.12,124,33,1.2,008 km N 15° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
11/10/2025 21:46,11.24,124,32,2.8,022 km N 07° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
